county,district,date,rainfall_mm
Kirinyaga,Mwea,chirps-v3.0.2022.02,16.454625447591145
Kirinyaga,Ndia,chirps-v3.0.2022.02,39.84956577845982
Kisii,Bobasi,chirps-v3.0.2022.02,306.28354899088544
Kisii,BomachogeBorabu,chirps-v3.0.2022.02,328.77874755859375
Kisii,BomachogeChache,chirps-v3.0.2022.02,317.15903727213544
Kisii,Bonchari,chirps-v3.0.2022.02,271.69830322265625
Kisii,KitutuChacheNorth,chirps-v3.0.2022.02,306.9414367675781
Kisii,KitutuChacheSouth,chirps-v3.0.2022.02,258.9358317057292
Kisii,NyaribariChache,chirps-v3.0.2022.02,284.4952880859375
Kisii,NyaribariMasaba,chirps-v3.0.2022.02,385.549072265625
Kisii,SouthMugirango,chirps-v3.0.2022.02,302.24403211805554
Kisumu,KisumuCentral,chirps-v3.0.2022.02,205.898681640625
Kisumu,KisumuEast,chirps-v3.0.2022.02,216.52615356445312
Kisumu,KisumuWest,chirps-v3.0.2022.02,245.15646362304688
Kisumu,Muhoroni,chirps-v3.0.2022.02,310.4524739583333
Kisumu,Nyakach,chirps-v3.0.2022.02,233.301513671875
Kisumu,Nyando,chirps-v3.0.2022.02,238.80509868421052
Kisumu,Seme,chirps-v3.0.2022.02,218.13720703125
Kitui,KituiCentral,chirps-v3.0.2022.02,34.26925048828125
Kitui,KituiEast,chirps-v3.0.2022.02,37.2430085589172
Kitui,KituiRural,chirps-v3.0.2022.02,42.68093039772727
Kitui,KituiSouth,chirps-v3.0.2022.02,27.073950489457832
Kitui,KituiWest,chirps-v3.0.2022.02,33.74284435453869
Kitui,MwingiCentral,chirps-v3.0.2022.02,33.089345894607845
Kitui,MwingiNorth,chirps-v3.0.2022.02,30.294826755275974
Kitui,MwingiWest,chirps-v3.0.2022.02,23.06963857014974
Kwale,Kinango,chirps-v3.0.2022.02,41.92248610046012
Kwale,Lungalunga,chirps-v3.0.2022.02,44.419021834188435
Kwale,Matuga,chirps-v3.0.2022.02,26.76251220703125
Kwale,Msambweni,chirps-v3.0.2022.02,32.01919301350912
Laikipia,LaikipiaEast,chirps-v3.0.2022.02,42.51677911931818
Laikipia,LaikipiaNorth,chirps-v3.0.2022.02,15.258035472362717
Laikipia,LaikipiaWest,chirps-v3.0.2022.02,18.476095681662088
Lamu,LamuEast,chirps-v3.0.2022.02,4.484001435429217
Lamu,LamuWest,chirps-v3.0.2022.02,14.14166897446362
Machakos,Kangundo,chirps-v3.0.2022.02,82.64298095703126
Machakos,Kathiani,chirps-v3.0.2022.02,84.57621256510417
Machakos,MachakosTown,chirps-v3.0.2022.02,99.28508444393383
Machakos,Masinga,chirps-v3.0.2022.02,29.520029920212767
Machakos,Matungulu,chirps-v3.0.2022.02,74.12537906044408
Machakos,Mavoko,chirps-v3.0.2022.02,83.86656188964844
Machakos,Mwala,chirps-v3.0.2022.02,67.85687081473215
Machakos,unknown7,chirps-v3.0.2022.02,87.46382649739583
Machakos,Yatta,chirps-v3.0.2022.02,40.291633157169116
Makueni,Kaiti,chirps-v3.0.2022.02,109.04784342447917
Makueni,KibweziEast,chirps-v3.0.2022.02,49.74380011307566
Makueni,KibweziWest,chirps-v3.0.2022.02,49.74015066964286
Makueni,Kilome,chirps-v3.0.2022.02,102.25339673913044
Makueni,Makueni,chirps-v3.0.2022.02,61.05967562806372
Makueni,Mbooni,chirps-v3.0.2022.02,84.77340262276786
Mandera,Banissa,chirps-v3.0.2022.02,1.8340066528320313
Mandera,Lafey,chirps-v3.0.2022.02,0.9358869495958385
Mandera,ManderaEast,chirps-v3.0.2022.02,0.675877571105957
Mandera,ManderaNorth,chirps-v3.0.2022.02,2.1469851479011495
Mandera,ManderaSouth,chirps-v3.0.2022.02,1.4449763611285356
Mandera,ManderaWest,chirps-v3.0.2022.02,2.55855354720247
Mandera,unknown1,chirps-v3.0.2022.02,2.124755859375
Marsabit,Laisamis,chirps-v3.0.2022.02,5.032162249240729
Marsabit,Moyale,chirps-v3.0.2022.02,4.337837959213002
Marsabit,NorthHorr,chirps-v3.0.2022.02,8.748046875
Marsabit,Saku,chirps-v3.0.2022.02,8.465091480928308
Meru,Buuri,chirps-v3.0.2022.02,45.065405752144606
Meru,CentralImenti,chirps-v3.0.2022.02,58.463427734375
Meru,IgembeCentral,chirps-v3.0.2022.02,49.15607819733796
Meru,IgembeNorth,chirps-v3.0.2022.02,43.576446533203125
Meru,IgembeSouth,chirps-v3.0.2022.02,37.0979150390625
Meru,NorthImenti,chirps-v3.0.2022.02,44.057108561197914
Meru,SouthImenti,chirps-v3.0.2022.02,75.03093518708882
Meru,TiganiaEast,chirps-v3.0.2022.02,45.77340803475216
Meru,TiganiaWest,chirps-v3.0.2022.02,39.38268765536222
Meru,unknown5,chirps-v3.0.2022.02,48.16606903076172
Migori,Awendo,chirps-v3.0.2022.02,278.7366536458333
Migori,KuriaEast,chirps-v3.0.2022.02,259.278466796875
Migori,KuriaWest,chirps-v3.0.2022.02,252.75559303977272
Migori,Nyatike,chirps-v3.0.2022.02,197.15511067708334
Migori,Rongo,chirps-v3.0.2022.02,308.09018961588544
Migori,SunaEast,chirps-v3.0.2022.02,255.1734619140625
Migori,SunaWest,chirps-v3.0.2022.02,218.37811957465277
Migori,Uriri,chirps-v3.0.2022.02,253.46968587239584
Mombasa,Changamwe,chirps-v3.0.2022.02,14.479948997497559
Mombasa,Jomvu,chirps-v3.0.2022.02,19.877803802490234
Mombasa,Kisauni,chirps-v3.0.2022.02,18.888751220703124
Mombasa,Likoni,chirps-v3.0.2022.02,13.645322799682617
Mombasa,Mvita,chirps-v3.0.2022.02,11.424750328063965
Mombasa,Nyali,chirps-v3.0.2022.02,14.672468185424805
Murang'a,Gatanga,chirps-v3.0.2022.02,103.86199273003473
Murang'a,Kandara,chirps-v3.0.2022.02,62.682364327566965
Murang'a,Kangema,chirps-v3.0.2022.02,178.18145073784723
Murang'a,Kigumo,chirps-v3.0.2022.02,140.1565829190341
Murang'a,Kiharu,chirps-v3.0.2022.02,56.206821986607146
Murang'a,Maragwa,chirps-v3.0.2022.02,53.138214111328125
Murang'a,Mathioya,chirps-v3.0.2022.02,197.1534423828125
Nairobi,DagorettiNorth,chirps-v3.0.2022.02,133.0147705078125
Nairobi,DagorettiSouth,chirps-v3.0.2022.02,134.9118194580078
Nairobi,EmbakasiCentral,chirps-v3.0.2022.02,
Nairobi,EmbakasiEast,chirps-v3.0.2022.02,82.33644104003906
Nairobi,EmbakasiNorth,chirps-v3.0.2022.02,
Nairobi,EmbakasiSouth,chirps-v3.0.2022.02,104.42345428466797
Nairobi,EmbakasiWest,chirps-v3.0.2022.02,90.04815673828125
Nairobi,Kamukunji,chirps-v3.0.2022.02,
Nairobi,Kasarani,chirps-v3.0.2022.02,64.17898559570312
Nairobi,Kibra,chirps-v3.0.2022.02,
Nairobi,Langata,chirps-v3.0.2022.02,114.00189971923828
Nairobi,Makadara,chirps-v3.0.2022.02,
Nairobi,Mathare,chirps-v3.0.2022.02,
Nairobi,Roysambu,chirps-v3.0.2022.02,69.83888244628906
Nairobi,Ruaraka,chirps-v3.0.2022.02,
Nairobi,Starehe,chirps-v3.0.2022.02,114.77308654785156
Nairobi,Westlands,chirps-v3.0.2022.02,110.87000274658203
Nakuru,Bahati,chirps-v3.0.2022.02,65.26873779296875
Nakuru,Gilgil,chirps-v3.0.2022.02,125.82498604910714
Nakuru,KuresoiNorth,chirps-v3.0.2022.02,161.27391357421874
Nakuru,KuresoiSouth,chirps-v3.0.2022.02,219.3335678998162
Nakuru,Molo,chirps-v3.0.2022.02,122.16956380208333
Nakuru,Naivasha,chirps-v3.0.2022.02,159.94414747807016
Nakuru,NakuruTownEast,chirps-v3.0.2022.02,78.3724853515625
Nakuru,NakuruTownWest,chirps-v3.0.2022.02,92.05775960286458
Nakuru,Njoro,chirps-v3.0.2022.02,139.50895182291666
Nakuru,Rongai,chirps-v3.0.2022.02,67.92130773207721
Nakuru,Subukia,chirps-v3.0.2022.02,55.2108642578125
Nandi,Aldai,chirps-v3.0.2022.02,334.104296875
Nandi,Chesumei,chirps-v3.0.2022.02,137.94065856933594
Nandi,Emgwen,chirps-v3.0.2022.02,183.19282670454547
Nandi,Mosop,chirps-v3.0.2022.02,124.21303982204861
Nandi,NandiHills,chirps-v3.0.2022.02,152.67483520507812
Nandi,Tinderet,chirps-v3.0.2022.02,244.75439453125
Narok,EmuruaDikirr,chirps-v3.0.2022.02,558.9095703125
Narok,Kilgoris,chirps-v3.0.2022.02,329.675853587963
Narok,NarokEast,chirps-v3.0.2022.02,194.41575766509433
Narok,NarokNorth,chirps-v3.0.2022.02,260.5690777658046
Narok,NarokSouth,chirps-v3.0.2022.02,203.92442737926137
Narok,NarokWest,chirps-v3.0.2022.02,240.72331460674158
Nyamira,Borabu,chirps-v3.0.2022.02,394.79754638671875
Nyamira,KitutuMasaba,chirps-v3.0.2022.02,315.6188693576389
Nyamira,NorthMugirango,chirps-v3.0.2022.02,285.29652913411456
Nyamira,WestMugirango,chirps-v3.0.2022.02,317.85972086588544
Nyandarua,Kinangop,chirps-v3.0.2022.02,194.28466796875
Nyandarua,Kipipiri,chirps-v3.0.2022.02,98.65489612926136
Nyandarua,Ndaragwa,chirps-v3.0.2022.02,65.89772855318509
Nyandarua,OlJorok,chirps-v3.0.2022.02,62.070762634277344
Nyandarua,OlKalou,chirps-v3.0.2022.02,78.939697265625
Nyeri,Kieni,chirps-v3.0.2022.02,102.77300525102459
Nyeri,Mathira,chirps-v3.0.2022.02,73.99453125
Nyeri,Mukurweini,chirps-v3.0.2022.02,44.4120127360026
Nyeri,NyeriTown,chirps-v3.0.2022.02,70.6258056640625
Nyeri,Othaya,chirps-v3.0.2022.02,158.345458984375
Nyeri,Tetu,chirps-v3.0.2022.02,167.3916015625
Samburu,SamburuEast,chirps-v3.0.2022.02,29.349136071702453
Samburu,SamburuNorth,chirps-v3.0.2022.02,16.69794252030686
Samburu,SamburuWest,chirps-v3.0.2022.02,11.256224040743671
Siaya,AlegoUsonga,chirps-v3.0.2022.02,217.9073486328125
Siaya,Bondo,chirps-v3.0.2022.02,166.43086381392047
Siaya,Gem,chirps-v3.0.2022.02,267.4113957331731
Siaya,Rarieda,chirps-v3.0.2022.02,208.09559215198863
Siaya,Ugenya,chirps-v3.0.2022.02,235.45021750710228
Siaya,Ugunja,chirps-v3.0.2022.02,254.11765834263392
TaitaTaveta,Mwatate,chirps-v3.0.2022.02,64.74508463541666
TaitaTaveta,Taveta,chirps-v3.0.2022.02,82.06625545726104
TaitaTaveta,Voi,chirps-v3.0.2022.02,43.0692716899671
TaitaTaveta,Wundanyi,chirps-v3.0.2022.02,57.5882568359375
TanaRiver,Bura,chirps-v3.0.2022.02,6.699794501133787
TanaRiver,Galole,chirps-v3.0.2022.02,12.559083576443829
TanaRiver,Garsen,chirps-v3.0.2022.02,14.492029138513514
Tharaka-Nithi,Chuka/Igambang'Ombe,chirps-v3.0.2022.02,44.77775955200195
Tharaka-Nithi,IgembeSouth,chirps-v3.0.2022.02,40.80966567993164
Tharaka-Nithi,Maara,chirps-v3.0.2022.02,70.9319327218192
Tharaka-Nithi,Tharaka,chirps-v3.0.2022.02,28.42826915922619
TransNzoia,Cherangany,chirps-v3.0.2022.02,35.25492457339638
TransNzoia,Endebess,chirps-v3.0.2022.02,61.073968796502974
TransNzoia,Kiminini,chirps-v3.0.2022.02,77.29690551757812
TransNzoia,Kwanza,chirps-v3.0.2022.02,46.93625183105469
TransNzoia,Saboti,chirps-v3.0.2022.02,73.84994506835938
TransNzoia,unknown4,chirps-v3.0.2022.02,51.74779052734375
Turkana,Loima,chirps-v3.0.2022.02,7.234894087638013
Turkana,TurkanaCentral,chirps-v3.0.2022.02,0.754939787978426
Turkana,TurkanaEast,chirps-v3.0.2022.02,5.6406984257518795
Turkana,TurkanaNorth,chirps-v3.0.2022.02,7.72754165422638
Turkana,TurkanaSouth,chirps-v3.0.2022.02,5.072705895332113
Turkana,TurkanaWest,chirps-v3.0.2022.02,6.400155934979839
Turkana,unknown2,chirps-v3.0.2022.02,3.9972947064568016
UasinGishu,Ainabkoi,chirps-v3.0.2022.02,49.81123432360197
UasinGishu,Kapseret,chirps-v3.0.2022.02,61.50726318359375
UasinGishu,Kesses,chirps-v3.0.2022.02,65.55714053199405
UasinGishu,Moiben,chirps-v3.0.2022.02,24.535597581129807
UasinGishu,Soy,chirps-v3.0.2022.02,22.7867041015625
UasinGishu,Turbo,chirps-v3.0.2022.02,79.89832356770833
Vihiga,Emuhaya,chirps-v3.0.2022.02,317.27545166015625
Vihiga,Hamisi,chirps-v3.0.2022.02,334.56734793526783
Vihiga,Luanda,chirps-v3.0.2022.02,296.4954427083333
Vihiga,Sabatia,chirps-v3.0.2022.02,335.2584228515625
Vihiga,Vihiga,chirps-v3.0.2022.02,315.15504964192706
Wajir,Eldas,chirps-v3.0.2022.02,2.0191987690172697
Wajir,Tarbaj,chirps-v3.0.2022.02,2.27337819458502
Wajir,WajirEast,chirps-v3.0.2022.02,1.4498131980358715
Wajir,WajirNorth,chirps-v3.0.2022.02,3.3347171569644174
Wajir,WajirSouth,chirps-v3.0.2022.02,1.5173932117198519
Wajir,WajirWest,chirps-v3.0.2022.02,1.1951183612530047
WestPokot,Kacheliba,chirps-v3.0.2022.02,12.921676070601851
WestPokot,Kapenguria,chirps-v3.0.2022.02,29.74949273003472
WestPokot,PokotSouth,chirps-v3.0.2022.02,19.39564358458227
WestPokot,Sigor,chirps-v3.0.2022.02,5.99946572747029
WestPokot,unknown3,chirps-v3.0.2022.02,23.18195258246528
Baringo,805,chirps-v3.0.2022.03,14.047869001116071
Baringo,BaringoCentral,chirps-v3.0.2022.03,48.08151112432065
Baringo,BaringoNorth,chirps-v3.0.2022.03,23.45735139666863
Baringo,BaringoSouth,chirps-v3.0.2022.03,15.7384033203125
Baringo,EldamaRavine,chirps-v3.0.2022.03,24.28074951171875
Baringo,Mogotio,chirps-v3.0.2022.03,15.540967109875801
Baringo,Tiaty,chirps-v3.0.2022.03,26.050409063592657
Bomet,BometCentral,chirps-v3.0.2022.03,104.76263427734375
Bomet,BometEast,chirps-v3.0.2022.03,72.80506480823864
Bomet,Chepalungu,chirps-v3.0.2022.03,72.7908576516544
Bomet,Konoin,chirps-v3.0.2022.03,143.68966796875
Bomet,Sotik,chirps-v3.0.2022.03,204.91011555989584
Bungoma,Bumula,chirps-v3.0.2022.03,197.27543501420453
Bungoma,Kabuchai,chirps-v3.0.2022.03,220.32553100585938
Bungoma,Kanduyi,chirps-v3.0.2022.03,192.11027644230768
Bungoma,Kimilili,chirps-v3.0.2022.03,196.3416259765625
Bungoma,Likuyani,chirps-v3.0.2022.03,46.35917833116319
Bungoma,Lugari,chirps-v3.0.2022.03,101.24120415581598
Bungoma,Mt.Elgon,chirps-v3.0.2022.03,141.89429498487902
Bungoma,Sirisia,chirps-v3.0.2022.03,214.22576904296875
Bungoma,Tongaren,chirps-v3.0.2022.03,108.37666459517045
Bungoma,WebuteWest,chirps-v3.0.2022.03,229.74686686197916
Bungoma,WebuyeEast,chirps-v3.0.2022.03,192.51754324776786
Busia,Budalangi,chirps-v3.0.2022.03,128.38323974609375
Busia,Butula,chirps-v3.0.2022.03,212.6365966796875
Busia,Funyula,chirps-v3.0.2022.03,171.70562744140625
Busia,Matayos,chirps-v3.0.2022.03,197.55780029296875
Busia,Nambale,chirps-v3.0.2022.03,193.07491629464286
Busia,TesoNorth,chirps-v3.0.2022.03,185.04049682617188
Busia,TesoSouth,chirps-v3.0.2022.03,184.64818226207387
Elgeyo-Marakwet,KeiyoNorth,chirps-v3.0.2022.03,40.453453063964844
Elgeyo-Marakwet,KeiyoSouth,chirps-v3.0.2022.03,57.3731689453125
Elgeyo-Marakwet,MarakwetEast,chirps-v3.0.2022.03,28.626741849459133
Elgeyo-Marakwet,MarakwetWest,chirps-v3.0.2022.03,44.01552220394737
Embu,Manyatta,chirps-v3.0.2022.03,104.23930358886719
Embu,MbeereNorth,chirps-v3.0.2022.03,65.84970327524039
Embu,MbeereSouth,chirps-v3.0.2022.03,66.35272894965277
Embu,Runyenjes,chirps-v3.0.2022.03,124.16391330295139
Garissa,Balambala,chirps-v3.0.2022.03,28.657474374412594
Garissa,Daadab,chirps-v3.0.2022.03,21.84427415497449
Garissa,Fafi,chirps-v3.0.2022.03,16.69797568967491
Garissa,GarissaTownship,chirps-v3.0.2022.03,30.4553955078125
Garissa,Ijara,chirps-v3.0.2022.03,7.120089052335037
Garissa,Lagdera,chirps-v3.0.2022.03,34.324499742040096
HomaBay,HomaBayTown,chirps-v3.0.2022.03,132.56114501953124
HomaBay,KabondoKasipul,chirps-v3.0.2022.03,259.4280482700893
HomaBay,Karachuonyo,chirps-v3.0.2022.03,139.33056640625
HomaBay,Kasipul,chirps-v3.0.2022.03,172.32415771484375
HomaBay,Mbita,chirps-v3.0.2022.03,109.72982788085938
HomaBay,Ndhiwa,chirps-v3.0.2022.03,139.33179820667613
HomaBay,Rangwe,chirps-v3.0.2022.03,143.40743408203124
HomaBay,Suba,chirps-v3.0.2022.03,121.54851217830883
HomaBay,unknown6,chirps-v3.0.2022.03,128.6339599609375
Isiolo,IsioloNorth,chirps-v3.0.2022.03,14.160106345503507
Isiolo,IsioloSouth,chirps-v3.0.2022.03,13.038370891907295
Kajiado,KajiadoCentral,chirps-v3.0.2022.03,22.10311564993351
Kajiado,KajiadoEast,chirps-v3.0.2022.03,36.31015490610665
Kajiado,KajiadoNorth,chirps-v3.0.2022.03,33.94292068481445
Kajiado,KajiadoSouth,chirps-v3.0.2022.03,30.71310088965311
Kajiado,KajiadoWest,chirps-v3.0.2022.03,25.70954105362354
Kakamega,Butere,chirps-v3.0.2022.03,235.908203125
Kakamega,Ikolomani,chirps-v3.0.2022.03,234.5291748046875
Kakamega,Khwisero,chirps-v3.0.2022.03,225.0468017578125
Kakamega,Lugari,chirps-v3.0.2022.03,174.10137939453125
Kakamega,Lurambi,chirps-v3.0.2022.03,235.49424525669642
Kakamega,Malava,chirps-v3.0.2022.03,213.80732421875
Kakamega,Matungu,chirps-v3.0.2022.03,208.52182006835938
Kakamega,MumiasEast,chirps-v3.0.2022.03,228.13020833333334
Kakamega,MumiasWest,chirps-v3.0.2022.03,228.3257080078125
Kakamega,Navakholo,chirps-v3.0.2022.03,213.5042266845703
Kakamega,Shinyalu,chirps-v3.0.2022.03,220.601806640625
Kericho,Ainamoi,chirps-v3.0.2022.03,198.621826171875
Kericho,Belgut,chirps-v3.0.2022.03,217.40335286458333
Kericho,Bureti,chirps-v3.0.2022.03,281.116064453125
Kericho,KipkelionEast,chirps-v3.0.2022.03,61.44847470238095
Kericho,KipkelionWest,chirps-v3.0.2022.03,125.23224431818181
Kericho,Sigowet/Soin,chirps-v3.0.2022.03,301.9424689797794
Kiambu,GatunduNorth,chirps-v3.0.2022.03,64.31268310546875
Kiambu,GatunduSouth,chirps-v3.0.2022.03,48.223785400390625
Kiambu,Githunguri,chirps-v3.0.2022.03,48.29252624511719
Kiambu,Juja,chirps-v3.0.2022.03,64.4801513671875
Kiambu,Kabete,chirps-v3.0.2022.03,18.604331970214844
Kiambu,Kiambaa,chirps-v3.0.2022.03,34.03867848714193
Kiambu,Kiambu,chirps-v3.0.2022.03,36.02479553222656
Kiambu,Kikuyu,chirps-v3.0.2022.03,8.57438596089681
Kiambu,Lari,chirps-v3.0.2022.03,43.9570556640625
Kiambu,Limuru,chirps-v3.0.2022.03,27.246800740559895
Kiambu,Ruiru,chirps-v3.0.2022.03,72.3989969889323
Kiambu,ThikaTown,chirps-v3.0.2022.03,78.45863037109375
Kilifi,Ganze,chirps-v3.0.2022.03,15.430783449948489
Kilifi,Kaloleni,chirps-v3.0.2022.03,13.507133483886719
Kilifi,KilifiNorth,chirps-v3.0.2022.03,14.193767547607422
Kilifi,KilifiSouth,chirps-v3.0.2022.03,10.667007446289062
Kilifi,Magarini,chirps-v3.0.2022.03,14.100783420138889
Kilifi,Malindi,chirps-v3.0.2022.03,12.676895805027174
Kilifi,Rabai,chirps-v3.0.2022.03,17.01624806722005
Kirinyaga,Gichugu,chirps-v3.0.2022.03,94.42575412326389
Kirinyaga,KirinyagaCentral,chirps-v3.0.2022.03,68.60249159071181
Kirinyaga,Mwea,chirps-v3.0.2022.03,41.13946872287326
Kirinyaga,Ndia,chirps-v3.0.2022.03,26.515840802873885
Kisii,Bobasi,chirps-v3.0.2022.03,174.38785807291666
Kisii,BomachogeBorabu,chirps-v3.0.2022.03,165.19142150878906
Kisii,BomachogeChache,chirps-v3.0.2022.03,180.43876139322916
Kisii,Bonchari,chirps-v3.0.2022.03,159.63448079427084
Kisii,KitutuChacheNorth,chirps-v3.0.2022.03,233.90283203125
Kisii,KitutuChacheSouth,chirps-v3.0.2022.03,188.4824422200521
Kisii,NyaribariChache,chirps-v3.0.2022.03,177.6044921875
Kisii,NyaribariMasaba,chirps-v3.0.2022.03,184.4932861328125
Kisii,SouthMugirango,chirps-v3.0.2022.03,169.56209309895834
Kisumu,KisumuCentral,chirps-v3.0.2022.03,171.7552947998047
Kisumu,KisumuEast,chirps-v3.0.2022.03,194.75848388671875
Kisumu,KisumuWest,chirps-v3.0.2022.03,170.72784423828125
Kisumu,Muhoroni,chirps-v3.0.2022.03,220.8701375325521
Kisumu,Nyakach,chirps-v3.0.2022.03,273.9384099786932
Kisumu,Nyando,chirps-v3.0.2022.03,218.97648540296052
Kisumu,Seme,chirps-v3.0.2022.03,158.30824497767858
Kitui,KituiCentral,chirps-v3.0.2022.03,36.49105224609375
Kitui,KituiEast,chirps-v3.0.2022.03,12.337021359972134
Kitui,KituiRural,chirps-v3.0.2022.03,27.837990500710227
Kitui,KituiSouth,chirps-v3.0.2022.03,8.18659226750753
Kitui,KituiWest,chirps-v3.0.2022.03,50.33047340029762
Kitui,MwingiCentral,chirps-v3.0.2022.03,21.520823759191178
Kitui,MwingiNorth,chirps-v3.0.2022.03,17.104638037743506
Kitui,MwingiWest,chirps-v3.0.2022.03,40.89459737141927
Kwale,Kinango,chirps-v3.0.2022.03,19.034952549846626
Kwale,Lungalunga,chirps-v3.0.2022.03,35.13446682602612
Kwale,Matuga,chirps-v3.0.2022.03,20.515098571777344
Kwale,Msambweni,chirps-v3.0.2022.03,24.944112141927082
Laikipia,LaikipiaEast,chirps-v3.0.2022.03,35.028345281427555
Laikipia,LaikipiaNorth,chirps-v3.0.2022.03,26.870774814848264
Laikipia,LaikipiaWest,chirps-v3.0.2022.03,11.695562006353022
Lamu,LamuEast,chirps-v3.0.2022.03,2.948226009506777
Lamu,LamuWest,chirps-v3.0.2022.03,22.63945895522388
Machakos,Kangundo,chirps-v3.0.2022.03,175.36827392578124
Machakos,Kathiani,chirps-v3.0.2022.03,160.9179890950521
Machakos,MachakosTown,chirps-v3.0.2022.03,74.10622271369485
Machakos,Masinga,chirps-v3.0.2022.03,54.2349256150266
Machakos,Matungulu,chirps-v3.0.2022.03,146.61469469572367
Machakos,Mavoko,chirps-v3.0.2022.03,79.96545918782552
Machakos,Mwala,chirps-v3.0.2022.03,82.17912946428571
Machakos,unknown7,chirps-v3.0.2022.03,44.343953450520836
Machakos,Yatta,chirps-v3.0.2022.03,68.09379308363971
Makueni,Kaiti,chirps-v3.0.2022.03,69.9495849609375
Makueni,KibweziEast,chirps-v3.0.2022.03,36.823640522203945
Makueni,KibweziWest,chirps-v3.0.2022.03,19.6870361328125
Makueni,Kilome,chirps-v3.0.2022.03,65.90174401324728
Makueni,Makueni,chirps-v3.0.2022.03,21.867060642616423
Makueni,Mbooni,chirps-v3.0.2022.03,53.363882882254465
Mandera,Banissa,chirps-v3.0.2022.03,23.364365234375
Mandera,Lafey,chirps-v3.0.2022.03,16.23829696202042
Mandera,ManderaEast,chirps-v3.0.2022.03,14.424092610677084
Mandera,ManderaNorth,chirps-v3.0.2022.03,18.549998229031736
Mandera,ManderaSouth,chirps-v3.0.2022.03,28.224224452554743
Mandera,ManderaWest,chirps-v3.0.2022.03,25.501745532372755
Mandera,unknown1,chirps-v3.0.2022.03,26.849267578125
Marsabit,Laisamis,chirps-v3.0.2022.03,21.026696871003836
Marsabit,Moyale,chirps-v3.0.2022.03,34.84906393708194
Marsabit,NorthHorr,chirps-v3.0.2022.03,19.150536070478722
Marsabit,Saku,chirps-v3.0.2022.03,19.215911865234375
Meru,Buuri,chirps-v3.0.2022.03,54.59986787683823
Meru,CentralImenti,chirps-v3.0.2022.03,102.69345703125
Meru,IgembeCentral,chirps-v3.0.2022.03,75.70249656394675
Meru,IgembeNorth,chirps-v3.0.2022.03,65.66006808810764
Meru,IgembeSouth,chirps-v3.0.2022.03,61.233388671875
Meru,NorthImenti,chirps-v3.0.2022.03,93.13621690538194
Meru,SouthImenti,chirps-v3.0.2022.03,116.51337633634868
Meru,TiganiaEast,chirps-v3.0.2022.03,106.4568292025862
Meru,TiganiaWest,chirps-v3.0.2022.03,112.99519486860795
Meru,unknown5,chirps-v3.0.2022.03,112.90106201171875
Migori,Awendo,chirps-v3.0.2022.03,167.09282769097223
Migori,KuriaEast,chirps-v3.0.2022.03,135.557958984375
Migori,KuriaWest,chirps-v3.0.2022.03,148.4783602627841
Migori,Nyatike,chirps-v3.0.2022.03,105.41929408482143
Migori,Rongo,chirps-v3.0.2022.03,139.68794759114584
Migori,SunaEast,chirps-v3.0.2022.03,153.43670654296875
Migori,SunaWest,chirps-v3.0.2022.03,141.05156792534723
Migori,Uriri,chirps-v3.0.2022.03,158.0433349609375
Mombasa,Changamwe,chirps-v3.0.2022.03,9.596977233886719
Mombasa,Jomvu,chirps-v3.0.2022.03,12.474413871765137
Mombasa,Kisauni,chirps-v3.0.2022.03,11.68824462890625
Mombasa,Likoni,chirps-v3.0.2022.03,8.296269416809082
Mombasa,Mvita,chirps-v3.0.2022.03,6.893001556396484
Mombasa,Nyali,chirps-v3.0.2022.03,8.690982818603516
Murang'a,Gatanga,chirps-v3.0.2022.03,81.44354926215277
Murang'a,Kandara,chirps-v3.0.2022.03,73.73420933314732
Murang'a,Kangema,chirps-v3.0.2022.03,88.70212809244792
Murang'a,Kigumo,chirps-v3.0.2022.03,93.18797718394886
Murang'a,Kiharu,chirps-v3.0.2022.03,43.75044468470982
Murang'a,Maragwa,chirps-v3.0.2022.03,53.32159859793527
Murang'a,Mathioya,chirps-v3.0.2022.03,89.91864013671875
Nairobi,DagorettiNorth,chirps-v3.0.2022.03,39.73505401611328
Nairobi,DagorettiSouth,chirps-v3.0.2022.03,25.774065017700195
Nairobi,EmbakasiCentral,chirps-v3.0.2022.03,
Nairobi,EmbakasiEast,chirps-v3.0.2022.03,65.17816925048828
Nairobi,EmbakasiNorth,chirps-v3.0.2022.03,
Nairobi,EmbakasiSouth,chirps-v3.0.2022.03,81.56025695800781
Nairobi,EmbakasiWest,chirps-v3.0.2022.03,51.424713134765625
Nairobi,Kamukunji,chirps-v3.0.2022.03,
Nairobi,Kasarani,chirps-v3.0.2022.03,66.23876953125
Nairobi,Kibra,chirps-v3.0.2022.03,
Nairobi,Langata,chirps-v3.0.2022.03,56.385467529296875
Nairobi,Makadara,chirps-v3.0.2022.03,
Nairobi,Mathare,chirps-v3.0.2022.03,
Nairobi,Roysambu,chirps-v3.0.2022.03,41.09832000732422
Nairobi,Ruaraka,chirps-v3.0.2022.03,
Nairobi,Starehe,chirps-v3.0.2022.03,37.37019348144531
Nairobi,Westlands,chirps-v3.0.2022.03,41.51923370361328
Nakuru,Bahati,chirps-v3.0.2022.03,9.3407470703125
Nakuru,Gilgil,chirps-v3.0.2022.03,11.422267368861608
Nakuru,KuresoiNorth,chirps-v3.0.2022.03,41.51878662109375
Nakuru,KuresoiSouth,chirps-v3.0.2022.03,38.18576229319853
