time,precipitation_sum (mm),,,,,town
17/06/2024,8.2,,,,,Homa Bay
18/06/2024,0,,,,,Homa Bay
19/06/2024,0.1,,,,,Homa Bay
20/06/2024,0,,,,,Homa Bay
21/06/2024,0.4,,,,,Homa Bay
22/06/2024,0,,,,,Homa Bay
23/06/2024,0.3,,,,,Homa Bay
24/06/2024,0,,,,,Homa Bay
25/06/2024,0,,,,,Homa Bay
26/06/2024,0,,,,,Homa Bay
27/06/2024,0.6,,,,,Homa Bay
28/06/2024,0.2,,,,,Homa Bay
29/06/2024,0.1,,,,,Homa Bay
30/06/2024,0,,,,,Homa Bay
01/07/2024,0,,,,,Homa Bay
02/07/2024,0,,,,,Homa Bay
03/07/2024,0,,,,,Homa Bay
04/07/2024,0,,,,,Homa Bay
05/07/2024,0.2,,,,,Homa Bay
06/07/2024,1.2,,,,,Homa Bay
07/07/2024,0.3,,,,,Homa Bay
08/07/2024,2.4,,,,,Homa Bay
09/07/2024,0,,,,,Homa Bay
10/07/2024,0.5,,,,,Homa Bay
11/07/2024,9.8,,,,,Homa Bay
12/07/2024,1,,,,,Homa Bay
13/07/2024,0,,,,,Homa Bay
14/07/2024,0,,,,,Homa Bay
15/07/2024,0,,,,,Homa Bay
16/07/2024,0.8,,,,,Homa Bay
17/07/2024,1.5,,,,,Homa Bay
18/07/2024,0.4,,,,,Homa Bay
19/07/2024,0.5,,,,,Homa Bay
20/07/2024,3.6,,,,,Homa Bay
21/07/2024,0.5,,,,,Homa Bay
22/07/2024,14,,,,,Homa Bay
23/07/2024,0,,,,,Homa Bay
24/07/2024,0.6,,,,,Homa Bay
25/07/2024,0,,,,,Homa Bay
26/07/2024,1.1,,,,,Homa Bay
27/07/2024,1.4,,,,,Homa Bay
28/07/2024,0.7,,,,,Homa Bay
29/07/2024,8.1,,,,,Homa Bay
30/07/2024,0.5,,,,,Homa Bay
31/07/2024,0,,,,,Homa Bay
01/08/2024,4.5,,,,,Homa Bay
02/08/2024,12.9,,,,,Homa Bay
03/08/2024,0.6,,,,,Homa Bay
04/08/2024,0,,,,,Homa Bay
05/08/2024,1.6,,,,,Homa Bay
06/08/2024,0.2,,,,,Homa Bay
07/08/2024,0,,,,,Homa Bay
08/08/2024,6.3,,,,,Homa Bay
09/08/2024,0.8,,,,,Homa Bay
10/08/2024,7.8,,,,,Homa Bay
11/08/2024,0,,,,,Homa Bay
12/08/2024,0.9,,,,,Homa Bay
13/08/2024,0,,,,,Homa Bay
14/08/2024,0,,,,,Homa Bay
15/08/2024,6.9,,,,,Homa Bay
16/08/2024,4.6,,,,,Homa Bay
17/08/2024,0.1,,,,,Homa Bay
18/08/2024,0.5,,,,,Homa Bay
19/08/2024,0,,,,,Homa Bay
20/08/2024,0.2,,,,,Homa Bay
21/08/2024,0.2,,,,,Homa Bay
22/08/2024,0.9,,,,,Homa Bay
23/08/2024,0.3,,,,,Homa Bay
24/08/2024,0,,,,,Homa Bay
25/08/2024,7.5,,,,,Homa Bay
26/08/2024,0.2,,,,,Homa Bay
27/08/2024,0,,,,,Homa Bay
28/08/2024,0.5,,,,,Homa Bay
29/08/2024,0.1,,,,,Homa Bay
30/08/2024,0.2,,,,,Homa Bay
31/08/2024,0,,,,,Homa Bay
01/09/2024,0.4,,,,,Homa Bay
02/09/2024,0.5,,,,,Homa Bay
03/09/2024,6.9,,,,,Homa Bay
04/09/2024,4.1,,,,,Homa Bay
05/09/2024,1.4,,,,,Homa Bay
06/09/2024,0.1,,,,,Homa Bay
07/09/2024,0,,,,,Homa Bay
08/09/2024,0.1,,,,,Homa Bay
09/09/2024,0.4,,,,,Homa Bay
10/09/2024,0,,,,,Homa Bay
11/09/2024,0.1,,,,,Homa Bay
12/09/2024,0.1,,,,,Homa Bay
13/09/2024,0,,,,,Homa Bay
14/09/2024,0,,,,,Homa Bay
15/09/2024,0,,,,,Homa Bay
16/09/2024,2.8,,,,,Homa Bay
17/09/2024,2.5,,,,,Homa Bay
18/09/2024,0,,,,,Homa Bay
19/09/2024,1.7,,,,,Homa Bay
20/09/2024,8.7,,,,,Homa Bay
21/09/2024,0.5,,,,,Homa Bay
22/09/2024,1,,,,,Homa Bay
23/09/2024,0.5,,,,,Homa Bay
24/09/2024,4,,,,,Homa Bay
25/09/2024,0.9,,,,,Homa Bay
26/09/2024,4.6,,,,,Homa Bay
27/09/2024,0.1,,,,,Homa Bay
28/09/2024,0.5,,,,,Homa Bay
29/09/2024,11.6,,,,,Homa Bay
30/09/2024,16,,,,,Homa Bay
01/10/2024,1.5,,,,,Homa Bay
02/10/2024,0.5,,,,,Homa Bay
03/10/2024,0.2,,,,,Homa Bay
04/10/2024,0,,,,,Homa Bay
05/10/2024,0,,,,,Homa Bay
06/10/2024,2.7,,,,,Homa Bay
07/10/2024,0.1,,,,,Homa Bay
08/10/2024,4.5,,,,,Homa Bay
09/10/2024,3.7,,,,,Homa Bay
10/10/2024,3.6,,,,,Homa Bay
11/10/2024,0.2,,,,,Homa Bay
12/10/2024,0.1,,,,,Homa Bay
13/10/2024,1.1,,,,,Homa Bay
14/10/2024,0.9,,,,,Homa Bay
15/10/2024,0.1,,,,,Homa Bay
16/10/2024,5.6,,,,,Homa Bay
17/10/2024,3.1,,,,,Homa Bay
18/10/2024,5.4,,,,,Homa Bay
19/10/2024,7.8,,,,,Homa Bay
20/10/2024,5.4,,,,,Homa Bay
21/10/2024,9,,,,,Homa Bay
22/10/2024,1.2,,,,,Homa Bay
23/10/2024,4.8,,,,,Homa Bay
24/10/2024,4.6,,,,,Homa Bay
25/10/2024,0.3,,,,,Homa Bay
26/10/2024,0.4,,,,,Homa Bay
27/10/2024,3.4,,,,,Homa Bay
28/10/2024,7.7,,,,,Homa Bay
29/10/2024,0,,,,,Homa Bay
30/10/2024,0.1,,,,,Homa Bay
31/10/2024,0,,,,,Homa Bay
01/11/2024,9.1,,,,,Homa Bay
02/11/2024,0,,,,,Homa Bay
03/11/2024,0.1,,,,,Homa Bay
04/11/2024,5.5,,,,,Homa Bay
05/11/2024,14.9,,,,,Homa Bay
06/11/2024,16.1,,,,,Homa Bay
07/11/2024,10.1,,,,,Homa Bay
08/11/2024,0.8,,,,,Homa Bay
09/11/2024,0,,,,,Homa Bay
10/11/2024,1.4,,,,,Homa Bay
11/11/2024,10.5,,,,,Homa Bay
12/11/2024,1.5,,,,,Homa Bay
13/11/2024,0.5,,,,,Homa Bay
14/11/2024,1.7,,,,,Homa Bay
15/11/2024,6.4,,,,,Homa Bay
16/11/2024,5.3,,,,,Homa Bay
17/11/2024,0.5,,,,,Homa Bay
18/11/2024,0,,,,,Homa Bay
19/11/2024,2.4,,,,,Homa Bay
20/11/2024,8.7,,,,,Homa Bay
21/11/2024,32.8,,,,,Homa Bay
22/11/2024,8.3,,,,,Homa Bay
23/11/2024,8.1,,,,,Homa Bay
24/11/2024,16.5,,,,,Homa Bay
25/11/2024,7,,,,,Homa Bay
26/11/2024,10,,,,,Homa Bay
27/11/2024,32.3,,,,,Homa Bay
28/11/2024,25,,,,,Homa Bay
29/11/2024,10.2,,,,,Homa Bay
30/11/2024,0.3,,,,,Homa Bay
01/12/2024,3.5,,,,,Homa Bay
02/12/2024,2.9,,,,,Homa Bay
03/12/2024,1.2,,,,,Homa Bay
04/12/2024,0,,,,,Homa Bay
05/12/2024,0,,,,,Homa Bay
06/12/2024,0.2,,,,,Homa Bay
07/12/2024,0.1,,,,,Homa Bay
08/12/2024,0,,,,,Homa Bay
09/12/2024,0.1,,,,,Homa Bay
10/12/2024,0.2,,,,,Homa Bay
11/12/2024,0,,,,,Homa Bay
12/12/2024,0.4,,,,,Homa Bay
13/12/2024,0.5,,,,,Homa Bay
14/12/2024,0,,,,,Homa Bay
15/12/2024,3.1,,,,,Homa Bay
16/12/2024,1,,,,,Homa Bay
17/12/2024,0.2,,,,,Homa Bay
18/12/2024,0.5,,,,,Homa Bay
19/12/2024,2,,,,,Homa Bay
20/12/2024,0,,,,,Homa Bay
21/12/2024,6.5,,,,,Homa Bay
22/12/2024,0.8,,,,,Homa Bay
23/12/2024,4.1,,,,,Homa Bay
24/12/2024,6.3,,,,,Homa Bay
25/12/2024,12.8,,,,,Homa Bay
26/12/2024,1.3,,,,,Homa Bay
27/12/2024,0,,,,,Homa Bay
28/12/2024,0,,,,,Homa Bay
29/12/2024,0,,,,,Homa Bay
30/12/2024,0,,,,,Homa Bay
31/12/2024,0.4,,,,,Homa Bay
,,,,,,
01/01/2022,0,,,,,Rumuruti
02/01/2022,0,,,,,Rumuruti
03/01/2022,0,,,,,Rumuruti
04/01/2022,0,,,,,Rumuruti
05/01/2022,0,,,,,Rumuruti
06/01/2022,1.1,,,,,Rumuruti
07/01/2022,0.4,,,,,Rumuruti
08/01/2022,0,,,,,Rumuruti
09/01/2022,0,,,,,Rumuruti
10/01/2022,0,,,,,Rumuruti
11/01/2022,0,,,,,Rumuruti
12/01/2022,0,,,,,Rumuruti
13/01/2022,0,,,,,Rumuruti
14/01/2022,0,,,,,Rumuruti
15/01/2022,0,,,,,Rumuruti
16/01/2022,0.7,,,,,Rumuruti
17/01/2022,5,,,,,Rumuruti
18/01/2022,14.8,,,,,Rumuruti
19/01/2022,0.2,,,,,Rumuruti
20/01/2022,0,,,,,Rumuruti
21/01/2022,0,,,,,Rumuruti
22/01/2022,0,,,,,Rumuruti
23/01/2022,0,,,,,Rumuruti
24/01/2022,0,,,,,Rumuruti
25/01/2022,0,,,,,Rumuruti
26/01/2022,0,,,,,Rumuruti
27/01/2022,0,,,,,Rumuruti
28/01/2022,0,,,,,Rumuruti
29/01/2022,0,,,,,Rumuruti
30/01/2022,0,,,,,Rumuruti
31/01/2022,0,,,,,Rumuruti
01/02/2022,0,,,,,Rumuruti
02/02/2022,0.1,,,,,Rumuruti
03/02/2022,3,,,,,Rumuruti
04/02/2022,0,,,,,Rumuruti
05/02/2022,0,,,,,Rumuruti
06/02/2022,0,,,,,Rumuruti
07/02/2022,0,,,,,Rumuruti
08/02/2022,0,,,,,Rumuruti
09/02/2022,0,,,,,Rumuruti
10/02/2022,0,,,,,Rumuruti
11/02/2022,0,,,,,Rumuruti
12/02/2022,0.2,,,,,Rumuruti
13/02/2022,0,,,,,Rumuruti
14/02/2022,0,,,,,Rumuruti
15/02/2022,0,,,,,Rumuruti
16/02/2022,0,,,,,Rumuruti
17/02/2022,0,,,,,Rumuruti
18/02/2022,0,,,,,Rumuruti
19/02/2022,0.1,,,,,Rumuruti
20/02/2022,0,,,,,Rumuruti
21/02/2022,0,,,,,Rumuruti
22/02/2022,0.5,,,,,Rumuruti
23/02/2022,0.1,,,,,Rumuruti
24/02/2022,1.2,,,,,Rumuruti
25/02/2022,0,,,,,Rumuruti
26/02/2022,0,,,,,Rumuruti
27/02/2022,0,,,,,Rumuruti
28/02/2022,0,,,,,Rumuruti
01/03/2022,0,,,,,Rumuruti
02/03/2022,0.2,,,,,Rumuruti
03/03/2022,0,,,,,Rumuruti
04/03/2022,0,,,,,Rumuruti
05/03/2022,0,,,,,Rumuruti
06/03/2022,0,,,,,Rumuruti
07/03/2022,0,,,,,Rumuruti
08/03/2022,0,,,,,Rumuruti
09/03/2022,0,,,,,Rumuruti
10/03/2022,0,,,,,Rumuruti
11/03/2022,0,,,,,Rumuruti
12/03/2022,0,,,,,Rumuruti
13/03/2022,0,,,,,Rumuruti
14/03/2022,0,,,,,Rumuruti
15/03/2022,0,,,,,Rumuruti
16/03/2022,0,,,,,Rumuruti
17/03/2022,0,,,,,Rumuruti
18/03/2022,0,,,,,Rumuruti
19/03/2022,0,,,,,Rumuruti
20/03/2022,0,,,,,Rumuruti
21/03/2022,0,,,,,Rumuruti
22/03/2022,0,,,,,Rumuruti
23/03/2022,0,,,,,Rumuruti
24/03/2022,0,,,,,Rumuruti
25/03/2022,0,,,,,Rumuruti
26/03/2022,0.8,,,,,Rumuruti
27/03/2022,0.2,,,,,Rumuruti
28/03/2022,6.9,,,,,Rumuruti
29/03/2022,1.8,,,,,Rumuruti
30/03/2022,3.1,,,,,Rumuruti
31/03/2022,0,,,,,Rumuruti
01/04/2022,1.1,,,,,Rumuruti
02/04/2022,0.4,,,,,Rumuruti
03/04/2022,0.4,,,,,Rumuruti
04/04/2022,0,,,,,Rumuruti
05/04/2022,0,,,,,Rumuruti
06/04/2022,0,,,,,Rumuruti
07/04/2022,0,,,,,Rumuruti
08/04/2022,0,,,,,Rumuruti
09/04/2022,0,,,,,Rumuruti
10/04/2022,0,,,,,Rumuruti
11/04/2022,0.4,,,,,Rumuruti
12/04/2022,0,,,,,Rumuruti
13/04/2022,0,,,,,Rumuruti
14/04/2022,0.5,,,,,Rumuruti
15/04/2022,3.8,,,,,Rumuruti
16/04/2022,2.2,,,,,Rumuruti
17/04/2022,0.6,,,,,Rumuruti
18/04/2022,0.2,,,,,Rumuruti
19/04/2022,0.2,,,,,Rumuruti
20/04/2022,0.7,,,,,Rumuruti
21/04/2022,11.4,,,,,Rumuruti
22/04/2022,12.6,,,,,Rumuruti
23/04/2022,1.2,,,,,Rumuruti
24/04/2022,0.4,,,,,Rumuruti
25/04/2022,2.2,,,,,Rumuruti
26/04/2022,2.4,,,,,Rumuruti
27/04/2022,1.8,,,,,Rumuruti
28/04/2022,6.2,,,,,Rumuruti
29/04/2022,0.5,,,,,Rumuruti
30/04/2022,1.6,,,,,Rumuruti
01/05/2022,10.3,,,,,Rumuruti
02/05/2022,0.5,,,,,Rumuruti
03/05/2022,4.5,,,,,Rumuruti
04/05/2022,1.6,,,,,Rumuruti
05/05/2022,2.2,,,,,Rumuruti
06/05/2022,1.5,,,,,Rumuruti
07/05/2022,0,,,,,Rumuruti
08/05/2022,0,,,,,Rumuruti
09/05/2022,0,,,,,Rumuruti
10/05/2022,0,,,,,Rumuruti
11/05/2022,0,,,,,Rumuruti
12/05/2022,0,,,,,Rumuruti
13/05/2022,0,,,,,Rumuruti
14/05/2022,0,,,,,Rumuruti
15/05/2022,0,,,,,Rumuruti
16/05/2022,0,,,,,Rumuruti
17/05/2022,0,,,,,Rumuruti
18/05/2022,2.2,,,,,Rumuruti
19/05/2022,0,,,,,Rumuruti
20/05/2022,0.1,,,,,Rumuruti
21/05/2022,0,,,,,Rumuruti
22/05/2022,0.4,,,,,Rumuruti
23/05/2022,0.1,,,,,Rumuruti
24/05/2022,0,,,,,Rumuruti
25/05/2022,0,,,,,Rumuruti
26/05/2022,1,,,,,Rumuruti
27/05/2022,0,,,,,Rumuruti
28/05/2022,0.4,,,,,Rumuruti
29/05/2022,1.2,,,,,Rumuruti
30/05/2022,0.1,,,,,Rumuruti
31/05/2022,0,,,,,Rumuruti
01/06/2022,0.2,,,,,Rumuruti
02/06/2022,0,,,,,Rumuruti
03/06/2022,0,,,,,Rumuruti
04/06/2022,0,,,,,Rumuruti
05/06/2022,0,,,,,Rumuruti
06/06/2022,0,,,,,Rumuruti
07/06/2022,0.6,,,,,Rumuruti
08/06/2022,2,,,,,Rumuruti
09/06/2022,0.1,,,,,Rumuruti
10/06/2022,0,,,,,Rumuruti
11/06/2022,0,,,,,Rumuruti
12/06/2022,0,,,,,Rumuruti
13/06/2022,0.1,,,,,Rumuruti
14/06/2022,0,,,,,Rumuruti
15/06/2022,0,,,,,Rumuruti
16/06/2022,0,,,,,Rumuruti
17/06/2022,0.2,,,,,Rumuruti
18/06/2022,0,,,,,Rumuruti
19/06/2022,1.3,,,,,Rumuruti
20/06/2022,15,,,,,Rumuruti
21/06/2022,0,,,,,Rumuruti
22/06/2022,4.8,,,,,Rumuruti
23/06/2022,0.5,,,,,Rumuruti
24/06/2022,0.1,,,,,Rumuruti
25/06/2022,0.5,,,,,Rumuruti
26/06/2022,2.2,,,,,Rumuruti
27/06/2022,0.1,,,,,Rumuruti
28/06/2022,0,,,,,Rumuruti
29/06/2022,0.4,,,,,Rumuruti
30/06/2022,0.1,,,,,Rumuruti
01/07/2022,0,,,,,Rumuruti
02/07/2022,0,,,,,Rumuruti
03/07/2022,0.1,,,,,Rumuruti
04/07/2022,0,,,,,Rumuruti
05/07/2022,0.2,,,,,Rumuruti
06/07/2022,3.1,,,,,Rumuruti
07/07/2022,0.4,,,,,Rumuruti
08/07/2022,2.9,,,,,Rumuruti
09/07/2022,2.3,,,,,Rumuruti
10/07/2022,2.1,,,,,Rumuruti
11/07/2022,0.4,,,,,Rumuruti
12/07/2022,0,,,,,Rumuruti
13/07/2022,0,,,,,Rumuruti
14/07/2022,0,,,,,Rumuruti
15/07/2022,0,,,,,Rumuruti
16/07/2022,1,,,,,Rumuruti
17/07/2022,0.1,,,,,Rumuruti
18/07/2022,0,,,,,Rumuruti
19/07/2022,0.3,,,,,Rumuruti
20/07/2022,0,,,,,Rumuruti
21/07/2022,0.3,,,,,Rumuruti
22/07/2022,0.2,,,,,Rumuruti
23/07/2022,0.6,,,,,Rumuruti
24/07/2022,0,,,,,Rumuruti
25/07/2022,3.4,,,,,Rumuruti
26/07/2022,0,,,,,Rumuruti
27/07/2022,0.4,,,,,Rumuruti
28/07/2022,1.4,,,,,Rumuruti
29/07/2022,2.7,,,,,Rumuruti
30/07/2022,0.3,,,,,Rumuruti
31/07/2022,8.6,,,,,Rumuruti
01/08/2022,18.1,,,,,Rumuruti
02/08/2022,13.6,,,,,Rumuruti
03/08/2022,3.4,,,,,Rumuruti
04/08/2022,1.5,,,,,Rumuruti
05/08/2022,1,,,,,Rumuruti
06/08/2022,0.8,,,,,Rumuruti
07/08/2022,0.9,,,,,Rumuruti
08/08/2022,1.2,,,,,Rumuruti
09/08/2022,3.4,,,,,Rumuruti
10/08/2022,2.9,,,,,Rumuruti
11/08/2022,1.1,,,,,Rumuruti
12/08/2022,0.4,,,,,Rumuruti
13/08/2022,2.3,,,,,Rumuruti
14/08/2022,16.6,,,,,Rumuruti
15/08/2022,17.9,,,,,Rumuruti
16/08/2022,3,,,,,Rumuruti
17/08/2022,2.7,,,,,Rumuruti
18/08/2022,0.4,,,,,Rumuruti
19/08/2022,0,,,,,Rumuruti
20/08/2022,17.3,,,,,Rumuruti
21/08/2022,5.4,,,,,Rumuruti
22/08/2022,0,,,,,Rumuruti
23/08/2022,0.5,,,,,Rumuruti
24/08/2022,0.7,,,,,Rumuruti
25/08/2022,0.5,,,,,Rumuruti
26/08/2022,20,,,,,Rumuruti
27/08/2022,1.1,,,,,Rumuruti
28/08/2022,0.7,,,,,Rumuruti
29/08/2022,0.6,,,,,Rumuruti
30/08/2022,0,,,,,Rumuruti
31/08/2022,0.4,,,,,Rumuruti
01/09/2022,0.5,,,,,Rumuruti
02/09/2022,0.5,,,,,Rumuruti
03/09/2022,5.9,,,,,Rumuruti
04/09/2022,13.1,,,,,Rumuruti
05/09/2022,15.9,,,,,Rumuruti
06/09/2022,6.5,,,,,Rumuruti
07/09/2022,14.6,,,,,Rumuruti
08/09/2022,1.2,,,,,Rumuruti
09/09/2022,0.4,,,,,Rumuruti
10/09/2022,1.1,,,,,Rumuruti
11/09/2022,0.5,,,,,Rumuruti
12/09/2022,1.1,,,,,Rumuruti
13/09/2022,5.4,,,,,Rumuruti
14/09/2022,14.3,,,,,Rumuruti
15/09/2022,0.4,,,,,Rumuruti
16/09/2022,0,,,,,Rumuruti
17/09/2022,0.1,,,,,Rumuruti
18/09/2022,0,,,,,Rumuruti
19/09/2022,0.2,,,,,Rumuruti
20/09/2022,0.4,,,,,Rumuruti
21/09/2022,0,,,,,Rumuruti
22/09/2022,0,,,,,Rumuruti
23/09/2022,0.1,,,,,Rumuruti
24/09/2022,0,,,,,Rumuruti
25/09/2022,0,,,,,Rumuruti
26/09/2022,0,,,,,Rumuruti
27/09/2022,0.1,,,,,Rumuruti
28/09/2022,0,,,,,Rumuruti
29/09/2022,0,,,,,Rumuruti
30/09/2022,0,,,,,Rumuruti
01/10/2022,0.1,,,,,Rumuruti
02/10/2022,0,,,,,Rumuruti
03/10/2022,0.1,,,,,Rumuruti
04/10/2022,0.6,,,,,Rumuruti
05/10/2022,0.1,,,,,Rumuruti
06/10/2022,1,,,,,Rumuruti
07/10/2022,0,,,,,Rumuruti
08/10/2022,2,,,,,Rumuruti
09/10/2022,0,,,,,Rumuruti
10/10/2022,0,,,,,Rumuruti
11/10/2022,0,,,,,Rumuruti
12/10/2022,0,,,,,Rumuruti
13/10/2022,0,,,,,Rumuruti
14/10/2022,0.3,,,,,Rumuruti
15/10/2022,0.2,,,,,Rumuruti
16/10/2022,0.1,,,,,Rumuruti
17/10/2022,0,,,,,Rumuruti
18/10/2022,0,,,,,Rumuruti
19/10/2022,0.1,,,,,Rumuruti
20/10/2022,0.2,,,,,Rumuruti
21/10/2022,0,,,,,Rumuruti
22/10/2022,0,,,,,Rumuruti
23/10/2022,0,,,,,Rumuruti
24/10/2022,0,,,,,Rumuruti
25/10/2022,0,,,,,Rumuruti
26/10/2022,0,,,,,Rumuruti
27/10/2022,0.4,,,,,Rumuruti
28/10/2022,3.2,,,,,Rumuruti
29/10/2022,0.7,,,,,Rumuruti
30/10/2022,0,,,,,Rumuruti
31/10/2022,6.5,,,,,Rumuruti
01/11/2022,0.9,,,,,Rumuruti
02/11/2022,1.7,,,,,Rumuruti
03/11/2022,7.6,,,,,Rumuruti
04/11/2022,9.3,,,,,Rumuruti
05/11/2022,5.1,,,,,Rumuruti
06/11/2022,1.5,,,,,Rumuruti
07/11/2022,1,,,,,Rumuruti
08/11/2022,0.3,,,,,Rumuruti
09/11/2022,0,,,,,Rumuruti
10/11/2022,0,,,,,Rumuruti
11/11/2022,3.9,,,,,Rumuruti
12/11/2022,1.5,,,,,Rumuruti
13/11/2022,0.6,,,,,Rumuruti
14/11/2022,0.6,,,,,Rumuruti
15/11/2022,5.2,,,,,Rumuruti
16/11/2022,4.1,,,,,Rumuruti
17/11/2022,5,,,,,Rumuruti
18/11/2022,0.2,,,,,Rumuruti
19/11/2022,5.7,,,,,Rumuruti
20/11/2022,0.1,,,,,Rumuruti
21/11/2022,0.1,,,,,Rumuruti
22/11/2022,2.3,,,,,Rumuruti
23/11/2022,0.8,,,,,Rumuruti
24/11/2022,5.9,,,,,Rumuruti
25/11/2022,0.1,,,,,Rumuruti
26/11/2022,0,,,,,Rumuruti
27/11/2022,0.1,,,,,Rumuruti
28/11/2022,3.1,,,,,Rumuruti
29/11/2022,1.2,,,,,Rumuruti
30/11/2022,0.5,,,,,Rumuruti
01/12/2022,0.1,,,,,Rumuruti
02/12/2022,0.1,,,,,Rumuruti
03/12/2022,0.6,,,,,Rumuruti
04/12/2022,2,,,,,Rumuruti
05/12/2022,1.1,,,,,Rumuruti
06/12/2022,0.6,,,,,Rumuruti
07/12/2022,0.2,,,,,Rumuruti
08/12/2022,0.6,,,,,Rumuruti
09/12/2022,0.6,,,,,Rumuruti
10/12/2022,0.2,,,,,Rumuruti
11/12/2022,0.2,,,,,Rumuruti
12/12/2022,5,,,,,Rumuruti
13/12/2022,0.7,,,,,Rumuruti
14/12/2022,0,,,,,Rumuruti
15/12/2022,0,,,,,Rumuruti
16/12/2022,0,,,,,Rumuruti
17/12/2022,0.2,,,,,Rumuruti
18/12/2022,0.1,,,,,Rumuruti
19/12/2022,0,,,,,Rumuruti
20/12/2022,0,,,,,Rumuruti
21/12/2022,0,,,,,Rumuruti
22/12/2022,0.3,,,,,Rumuruti
23/12/2022,1.3,,,,,Rumuruti
24/12/2022,0.3,,,,,Rumuruti
25/12/2022,0.5,,,,,Rumuruti
26/12/2022,4.5,,,,,Rumuruti
27/12/2022,6.7,,,,,Rumuruti
28/12/2022,0,,,,,Rumuruti
29/12/2022,0.5,,,,,Rumuruti
30/12/2022,0,,,,,Rumuruti
31/12/2022,0,,,,,Rumuruti
01/01/2023,0,,,,,Rumuruti
02/01/2023,0.3,,,,,Rumuruti
03/01/2023,14.9,,,,,Rumuruti
04/01/2023,0.1,,,,,Rumuruti
05/01/2023,0,,,,,Rumuruti
06/01/2023,0,,,,,Rumuruti
07/01/2023,0,,,,,Rumuruti
08/01/2023,0,,,,,Rumuruti
09/01/2023,0.9,,,,,Rumuruti
10/01/2023,0.1,,,,,Rumuruti
11/01/2023,0.3,,,,,Rumuruti
12/01/2023,0,,,,,Rumuruti
13/01/2023,0,,,,,Rumuruti
14/01/2023,0,,,,,Rumuruti
15/01/2023,0,,,,,Rumuruti
16/01/2023,0,,,,,Rumuruti
17/01/2023,0,,,,,Rumuruti
18/01/2023,0,,,,,Rumuruti
19/01/2023,0,,,,,Rumuruti
20/01/2023,0,,,,,Rumuruti
21/01/2023,0,,,,,Rumuruti
22/01/2023,0,,,,,Rumuruti
23/01/2023,0.1,,,,,Rumuruti
24/01/2023,0,,,,,Rumuruti
25/01/2023,0,,,,,Rumuruti
26/01/2023,0,,,,,Rumuruti
27/01/2023,0,,,,,Rumuruti
28/01/2023,0,,,,,Rumuruti
29/01/2023,0,,,,,Rumuruti
30/01/2023,0,,,,,Rumuruti
31/01/2023,0,,,,,Rumuruti
01/02/2023,0,,,,,Rumuruti
02/02/2023,0,,,,,Rumuruti
03/02/2023,0,,,,,Rumuruti
04/02/2023,0,,,,,Rumuruti
05/02/2023,0,,,,,Rumuruti
06/02/2023,0,,,,,Rumuruti
07/02/2023,0,,,,,Rumuruti
08/02/2023,0,,,,,Rumuruti
09/02/2023,0,,,,,Rumuruti
10/02/2023,0,,,,,Rumuruti
11/02/2023,0,,,,,Rumuruti
12/02/2023,0,,,,,Rumuruti
13/02/2023,0,,,,,Rumuruti
14/02/2023,0,,,,,Rumuruti
15/02/2023,0,,,,,Rumuruti
16/02/2023,0.2,,,,,Rumuruti
17/02/2023,0,,,,,Rumuruti
18/02/2023,0,,,,,Rumuruti
19/02/2023,0,,,,,Rumuruti
20/02/2023,0,,,,,Rumuruti
21/02/2023,0,,,,,Rumuruti
22/02/2023,0,,,,,Rumuruti
23/02/2023,0,,,,,Rumuruti
24/02/2023,0,,,,,Rumuruti
25/02/2023,0,,,,,Rumuruti
26/02/2023,0,,,,,Rumuruti
27/02/2023,0.1,,,,,Rumuruti
28/02/2023,0,,,,,Rumuruti
01/03/2023,0.1,,,,,Rumuruti
02/03/2023,0,,,,,Rumuruti
03/03/2023,0.1,,,,,Rumuruti
04/03/2023,0,,,,,Rumuruti
05/03/2023,0,,,,,Rumuruti
06/03/2023,0,,,,,Rumuruti
07/03/2023,0,,,,,Rumuruti
08/03/2023,0,,,,,Rumuruti
09/03/2023,0,,,,,Rumuruti
10/03/2023,0,,,,,Rumuruti
11/03/2023,0,,,,,Rumuruti
12/03/2023,0,,,,,Rumuruti
13/03/2023,0,,,,,Rumuruti
14/03/2023,0.4,,,,,Rumuruti
15/03/2023,4.4,,,,,Rumuruti
16/03/2023,7.3,,,,,Rumuruti
17/03/2023,1.7,,,,,Rumuruti
18/03/2023,0.6,,,,,Rumuruti
19/03/2023,0.6,,,,,Rumuruti
20/03/2023,2.3,,,,,Rumuruti
21/03/2023,13,,,,,Rumuruti
22/03/2023,3.5,,,,,Rumuruti
23/03/2023,6.1,,,,,Rumuruti
24/03/2023,25.6,,,,,Rumuruti
25/03/2023,2.7,,,,,Rumuruti
26/03/2023,2.9,,,,,Rumuruti
27/03/2023,1.6,,,,,Rumuruti
28/03/2023,4.1,,,,,Rumuruti
29/03/2023,0.9,,,,,Rumuruti
30/03/2023,1.7,,,,,Rumuruti
31/03/2023,0.8,,,,,Rumuruti
01/04/2023,0.4,,,,,Rumuruti
02/04/2023,4.1,,,,,Rumuruti
03/04/2023,3,,,,,Rumuruti
04/04/2023,3.6,,,,,Rumuruti
05/04/2023,9,,,,,Rumuruti
06/04/2023,3.9,,,,,Rumuruti
07/04/2023,0.5,,,,,Rumuruti
08/04/2023,1.8,,,,,Rumuruti
09/04/2023,0.6,,,,,Rumuruti
